,cntry,gndr,sclmeet,inprdsc,sclact,health,rlgdgr,dscrgrp,ctzcntr,brncntr
24382,IT,2,2,2,2,4,4,2,1,1
24383,IT,1,5,3,3,1,5,2,1,1
24384,IT,2,4,1,3,2,9,2,1,1
24385,IT,2,4,4,4,2,7,2,1,1
24386,IT,2,6,3,3,2,0,2,1,1
24387,IT,2,6,4,3,1,0,2,1,1
24388,IT,2,5,2,3,2,5,2,1,1
24389,IT,1,5,3,3,2,5,2,1,1
24390,IT,2,7,4,4,2,7,2,1,1
24391,IT,2,6,3,4,1,3,2,1,1
24392,IT,1,5,4,3,2,8,2,1,1
24393,IT,1,5,1,3,3,7,2,1,1
24394,IT,1,5,3,3,3,4,2,1,1
24395,IT,1,6,3,3,2,6,2,1,1
24396,IT,2,4,5,5,3,2,2,2,1
24397,IT,1,3,2,3,1,88,2,1,1
24398,IT,1,2,0,1,3,5,2,1,1
24399,IT,2,7,6,3,2,3,2,2,2
24400,IT,1,4,1,3,2,6,2,1,1
24401,IT,1,4,0,3,3,6,2,1,1
24402,IT,1,5,1,3,2,0,2,1,1
24403,IT,1,4,2,3,3,7,2,1,1
24404,IT,2,6,4,3,1,9,2,1,1
24405,IT,1,6,5,3,1,0,2,1,1
24406,IT,1,4,1,3,2,6,2,1,1
24407,IT,2,5,3,3,2,7,2,1,1
24408,IT,2,5,3,3,2,10,2,1,1
24409,IT,1,6,4,4,1,6,2,1,1
24410,IT,1,4,3,2,1,7,2,1,1
24411,IT,1,2,1,3,3,2,2,1,1
24412,IT,1,4,3,3,3,5,2,1,1
24413,IT,2,4,2,3,2,2,2,1,1
24414,IT,1,7,2,3,1,2,2,1,1
24415,IT,2,6,2,3,3,7,2,1,1
24416,IT,2,3,0,2,2,8,2,1,1
24417,IT,1,6,2,4,2,5,2,1,1
24418,IT,1,6,5,3,4,3,2,1,1
24419,IT,2,4,1,2,3,6,2,1,1
24420,IT,2,4,3,3,4,9,1,1,1
24421,IT,2,6,6,3,2,8,2,1,1
24422,IT,1,4,3,3,1,2,2,1,1
24423,IT,2,6,1,3,1,2,2,1,1
24424,IT,1,5,2,3,4,8,2,1,1
24425,IT,1,3,1,2,1,6,2,2,2
24426,IT,2,1,1,3,3,9,2,1,1
24427,IT,2,6,1,3,3,10,2,1,1
24428,IT,1,4,88,3,3,0,2,1,1
24429,IT,2,4,3,3,3,10,2,1,1
24430,IT,2,6,2,3,2,4,2,1,1
24431,IT,2,2,2,1,2,8,2,2,2
24432,IT,2,5,2,3,2,7,2,1,1
24433,IT,1,6,4,4,2,8,2,1,1
24434,IT,2,2,0,1,3,7,2,1,1
24435,IT,2,3,2,3,2,10,2,1,1
24436,IT,1,4,1,2,1,0,2,1,1
24437,IT,2,7,3,4,2,8,2,1,1
24438,IT,2,6,2,3,1,2,2,1,1
24439,IT,2,5,1,2,2,3,1,1,1
24440,IT,2,3,2,3,2,8,2,1,1
24441,IT,1,3,0,2,3,7,2,1,1
24442,IT,2,5,4,1,4,10,2,1,1
24443,IT,2,5,4,2,1,3,2,1,1
24444,IT,1,6,2,3,2,8,2,1,1
24445,IT,1,6,3,3,1,7,2,1,1
24446,IT,1,4,2,2,3,8,2,1,1
24447,IT,1,2,3,3,2,3,2,1,1
24448,IT,1,6,1,3,2,6,2,1,1
24449,IT,2,6,3,3,3,7,2,1,1
24450,IT,1,2,2,3,5,3,2,1,1
24451,IT,2,7,2,5,1,3,2,1,1
24452,IT,1,5,4,3,3,6,2,1,1
24453,IT,1,5,1,3,2,6,2,1,1
24454,IT,2,6,3,3,1,8,2,1,1
24455,IT,2,3,2,3,2,0,2,1,1
24456,IT,2,4,2,3,1,10,2,1,1
24457,IT,1,7,3,4,1,0,2,1,1
24458,IT,2,4,1,2,2,7,2,1,1
24459,IT,2,7,3,2,2,5,2,1,1
24460,IT,2,5,0,1,2,8,2,1,1
24461,IT,1,4,4,3,2,0,2,1,1
24462,IT,2,5,77,7,1,77,2,1,1
24463,IT,2,4,1,2,3,10,2,1,1
24464,IT,2,4,2,2,3,77,7,1,1
24465,IT,1,6,2,4,1,4,2,1,1
24466,IT,2,1,2,2,2,7,2,1,1
24467,IT,2,6,3,3,2,6,2,1,1
24468,IT,2,6,2,3,1,3,2,1,1
24469,IT,1,7,2,8,3,10,2,2,2
24470,IT,1,6,3,2,1,4,2,1,1
24471,IT,1,5,2,2,1,5,2,1,2
24472,IT,2,5,3,4,3,7,2,1,1
24473,IT,1,6,3,3,2,3,2,1,1
24474,IT,1,4,4,3,2,10,2,1,1
24475,IT,1,4,2,3,3,0,8,1,1
24476,IT,1,7,3,5,3,6,2,1,1
24477,IT,2,3,2,2,2,7,2,1,1
24478,IT,1,5,1,3,1,9,2,1,1
24479,IT,2,6,4,3,1,8,2,1,1
24480,IT,2,6,3,3,2,8,2,1,1
24481,IT,2,6,2,3,2,2,2,2,2
24482,IT,2,4,2,3,2,6,2,1,1
24483,IT,1,7,1,3,2,6,2,1,1
24484,IT,1,7,3,3,1,1,2,1,1
24485,IT,2,4,88,2,2,2,2,1,1
24486,IT,2,5,2,1,3,7,1,2,2
24487,IT,2,5,3,3,2,8,2,1,1
24488,IT,1,6,0,3,2,0,2,1,1
24489,IT,2,3,2,3,2,10,2,1,1
24490,IT,1,3,5,3,2,8,2,1,1
24491,IT,1,4,0,1,3,5,2,1,1
24492,IT,2,4,3,2,2,6,2,1,1
24493,IT,2,6,1,2,2,7,2,1,1
24494,IT,1,4,3,2,1,6,2,1,1
24495,IT,2,5,2,3,3,0,1,1,1
24496,IT,1,2,1,1,3,5,2,1,1
24497,IT,2,6,2,3,2,7,2,1,1
24498,IT,1,6,3,3,1,5,2,1,1
24499,IT,1,7,2,3,1,1,2,2,2
24500,IT,1,4,4,3,1,5,1,1,1
24501,IT,1,6,3,3,2,4,2,1,1
24502,IT,1,4,3,2,3,8,2,1,1
24503,IT,2,5,2,3,2,8,2,1,1
24504,IT,1,5,2,3,2,1,2,1,1
24505,IT,2,4,2,3,1,8,2,1,1
24506,IT,1,4,1,2,2,2,2,1,1
24507,IT,2,6,2,3,3,7,2,1,1
24508,IT,2,7,6,3,2,5,2,1,1
24509,IT,1,4,1,3,3,5,2,1,1
24510,IT,2,6,4,4,2,0,2,1,1
24511,IT,1,6,2,3,1,5,2,1,1
24512,IT,2,2,2,2,2,9,2,1,1
24513,IT,1,6,1,1,2,2,2,1,1
24514,IT,2,6,2,4,2,4,2,1,1
24515,IT,2,1,3,3,3,10,2,1,1
24516,IT,1,5,2,3,2,0,2,1,1
24517,IT,2,4,2,3,2,7,2,1,1
24518,IT,1,4,4,3,2,10,2,1,1
24519,IT,2,4,2,3,1,6,2,1,1
24520,IT,1,3,2,3,4,6,2,1,1
24521,IT,1,6,3,3,3,4,2,1,1
24522,IT,1,2,2,2,2,6,2,1,1
24523,IT,1,7,3,3,1,3,2,1,1
24524,IT,2,4,3,2,3,5,2,1,1
24525,IT,1,6,4,2,3,5,2,2,2
24526,IT,1,4,1,3,2,9,2,1,1
24527,IT,2,5,1,3,2,10,2,1,1
24528,IT,2,2,2,3,3,8,2,1,1
24529,IT,1,5,0,1,3,8,2,1,1
24530,IT,2,2,1,3,2,7,2,1,1
24531,IT,1,5,6,4,3,6,2,1,1
24532,IT,2,3,2,3,1,3,2,1,1
24533,IT,2,3,2,3,4,8,2,1,1
24534,IT,1,5,1,3,1,7,2,1,1
24535,IT,1,4,3,3,2,3,8,1,1
24536,IT,2,6,2,3,3,8,2,1,1
24537,IT,2,6,3,3,3,7,2,1,1
24538,IT,2,7,1,3,3,10,2,1,1
24539,IT,1,3,1,2,1,9,2,1,1
24540,IT,2,4,2,3,1,77,2,1,1
24541,IT,2,2,2,3,3,5,2,1,1
24542,IT,1,3,2,3,3,5,2,1,1
24543,IT,2,4,4,3,1,7,2,1,1
24544,IT,2,5,1,3,2,8,2,1,1
24545,IT,1,2,1,2,2,6,2,1,1
24546,IT,1,3,3,3,2,6,2,1,1
24547,IT,2,4,3,3,2,4,2,1,1
24548,IT,2,6,88,4,3,0,2,1,1
24549,IT,2,4,4,1,2,0,2,1,1
24550,IT,2,6,3,3,1,4,2,2,2
24551,IT,1,5,3,3,3,0,2,1,1
24552,IT,2,5,2,3,3,7,2,1,1
24553,IT,1,2,0,1,4,4,2,1,1
24554,IT,2,4,1,3,2,7,2,1,1
24555,IT,1,4,2,2,2,0,2,1,1
24556,IT,2,6,2,4,1,8,2,1,1
24557,IT,2,5,3,3,2,6,2,1,1
24558,IT,1,6,3,3,2,3,2,1,1
24559,IT,2,3,3,2,3,7,2,1,1
24560,IT,2,5,2,3,1,6,2,1,1
24561,IT,2,1,2,3,2,6,2,1,1
24562,IT,2,5,2,2,1,8,2,1,1
24563,IT,1,6,1,3,2,3,2,2,2
24564,IT,2,4,2,3,2,8,2,1,1
24565,IT,1,4,2,8,2,0,2,1,1
24566,IT,2,5,2,3,4,4,2,1,1
24567,IT,2,6,2,3,2,2,2,1,1
24568,IT,1,6,0,2,3,4,2,1,1
24569,IT,1,7,3,3,2,6,2,1,1
24570,IT,1,4,1,3,2,0,2,1,1
24571,IT,1,5,4,4,3,1,2,1,1
24572,IT,1,6,4,3,1,6,2,2,2
24573,IT,2,4,3,2,1,4,2,1,1
24574,IT,1,5,3,3,3,6,2,1,1
24575,IT,1,5,4,3,1,9,2,1,1
24576,IT,2,4,2,3,2,6,2,1,1
24577,IT,2,6,4,3,1,5,2,1,1
24578,IT,1,2,2,2,2,4,1,1,1
24579,IT,2,6,5,3,2,0,2,1,1
24580,IT,1,4,1,2,3,6,2,1,1
24581,IT,1,3,2,1,2,4,2,1,1
24582,IT,1,3,0,2,3,7,1,1,1
24583,IT,2,1,2,3,2,5,2,1,1
24584,IT,2,5,4,3,1,5,2,1,1
24585,IT,1,4,4,3,2,6,2,1,1
24586,IT,1,6,1,3,2,3,2,1,1
24587,IT,2,5,4,2,2,7,2,1,1
24588,IT,2,2,2,2,2,0,2,1,1
24589,IT,1,6,4,4,1,4,2,1,1
24590,IT,2,5,1,3,3,10,2,1,1
24591,IT,2,6,3,4,2,7,2,1,1
24592,IT,1,6,3,3,1,6,2,1,2
24593,IT,2,2,2,4,2,7,2,1,1
24594,IT,1,2,4,4,3,10,2,1,1
24595,IT,1,6,4,3,2,6,2,1,1
24596,IT,2,4,3,3,1,6,2,2,2
24597,IT,2,6,2,4,2,4,1,1,2
24598,IT,1,5,2,2,1,5,2,1,1
24599,IT,1,4,1,3,2,6,2,1,1
24600,IT,1,6,2,2,1,0,2,1,1
24601,IT,1,6,1,3,1,9,2,1,1
24602,IT,1,6,4,3,2,1,2,1,1
24603,IT,1,7,1,1,1,10,2,1,2
24604,IT,2,6,2,3,1,8,2,1,1
24605,IT,2,3,2,3,3,8,2,1,1
24606,IT,1,5,1,2,3,6,2,1,1
24607,IT,1,6,4,4,3,6,2,1,1
24608,IT,1,7,2,3,1,0,2,1,1
24609,IT,1,6,3,3,2,5,2,1,1
24610,IT,2,5,2,3,2,7,2,1,1
24611,IT,2,6,4,4,1,8,2,1,1
24612,IT,1,5,2,3,2,1,2,1,1
24613,IT,1,2,1,2,3,4,2,1,1
24614,IT,1,6,3,1,2,6,2,1,1
24615,IT,1,1,1,1,4,0,2,1,1
24616,IT,1,5,3,3,1,5,2,1,1
24617,IT,2,7,4,3,1,7,2,1,1
24618,IT,1,4,1,3,3,6,2,1,1
24619,IT,2,2,2,2,2,8,2,1,1
24620,IT,1,4,4,3,1,2,2,1,1
24621,IT,2,4,4,3,3,7,2,1,1
24622,IT,2,5,3,4,2,9,2,1,1
24623,IT,2,7,3,3,1,0,2,2,1
24624,IT,1,2,1,3,2,7,2,1,1
24625,IT,1,7,4,3,1,7,2,1,1
24626,IT,1,4,5,3,3,4,2,1,1
24627,IT,1,6,1,3,2,10,2,1,1
24628,IT,1,5,2,2,1,4,2,1,1
24629,IT,2,2,2,3,3,6,2,1,1
24630,IT,2,4,4,3,1,9,2,1,1
24631,IT,2,2,1,2,3,7,2,1,1
24632,IT,2,6,4,4,3,0,2,1,2
24633,IT,2,6,4,4,3,0,2,1,1
24634,IT,2,6,2,3,1,8,2,1,1
24635,IT,1,6,4,4,2,0,2,1,1
24636,IT,2,3,4,3,2,1,2,1,1
24637,IT,1,2,1,2,3,6,2,1,1
24638,IT,2,5,2,3,1,4,2,1,1
24639,IT,1,4,2,3,2,10,2,1,1
24640,IT,2,4,4,4,3,6,2,1,1
24641,IT,1,2,3,2,2,7,1,2,2
24642,IT,1,1,1,3,2,10,2,1,1
24643,IT,1,6,4,3,1,7,2,1,1
24644,IT,2,4,3,3,3,5,2,2,1
24645,IT,1,6,3,4,2,5,2,1,1
24646,IT,2,5,4,3,3,10,2,1,1
24647,IT,1,4,2,3,2,10,2,1,1
24648,IT,1,7,2,3,2,5,2,1,1
24649,IT,1,3,3,3,2,6,2,1,1
24650,IT,2,5,4,3,1,5,2,1,1
24651,IT,2,5,2,3,2,3,2,1,1
24652,IT,1,6,2,2,4,7,2,1,1
24653,IT,1,7,4,4,2,4,2,1,1
24654,IT,2,5,4,2,2,1,2,1,1
24655,IT,2,2,2,2,2,6,2,1,1
24656,IT,2,2,1,1,2,6,2,1,1
24657,IT,2,5,3,3,1,5,2,1,1
24658,IT,1,6,4,4,1,0,1,1,1
24659,IT,2,7,4,5,2,0,2,1,1
24660,IT,1,6,3,4,1,2,2,1,1
24661,IT,2,7,4,3,1,7,2,1,1
24662,IT,2,5,2,2,3,10,2,1,1
24663,IT,1,4,0,3,3,3,2,1,1
24664,IT,1,6,0,5,3,5,2,1,1
24665,IT,2,5,0,1,2,0,2,2,1
24666,IT,1,6,3,3,2,6,2,1,1
24667,IT,1,4,1,3,2,3,2,1,1
24668,IT,2,1,0,1,2,1,2,1,1
24669,IT,2,6,3,3,2,7,2,1,1
24670,IT,1,3,1,2,1,0,2,1,1
24671,IT,2,3,2,3,2,3,2,1,1
24672,IT,2,6,3,3,2,8,2,1,1
24673,IT,1,6,4,3,3,9,2,1,1
24674,IT,2,7,3,3,1,10,2,1,1
24675,IT,1,5,3,3,3,10,2,1,1
24676,IT,2,6,2,3,2,6,2,1,1
24677,IT,2,4,1,3,2,5,2,1,1
24678,IT,2,7,4,2,1,8,1,7,2
24679,IT,2,2,2,1,2,10,2,1,1
24680,IT,2,3,3,2,1,5,2,1,1
24681,IT,1,5,2,3,3,6,2,1,1
24682,IT,1,6,1,2,2,4,2,1,1
24683,IT,2,3,3,3,2,8,2,1,1
24684,IT,1,4,0,4,1,4,2,1,1
24685,IT,1,6,4,3,3,7,2,1,1
24686,IT,2,6,4,4,1,8,2,1,1
24687,IT,1,1,0,2,3,5,2,1,1
24688,IT,1,4,2,1,2,8,1,1,2
24689,IT,2,1,3,3,2,5,2,1,1
24690,IT,1,4,2,3,1,6,2,1,1
24691,IT,2,3,2,3,1,5,2,1,1
24692,IT,2,7,2,2,1,0,2,1,1
24693,IT,1,6,2,4,1,4,2,1,1
24694,IT,1,4,2,3,3,5,2,1,1
24695,IT,1,4,2,3,2,5,2,1,1
24696,IT,2,5,3,2,3,7,2,1,1
24697,IT,2,6,1,3,3,6,2,1,1
24698,IT,2,3,5,2,2,7,2,1,1
24699,IT,1,4,4,2,1,6,2,1,1
24700,IT,1,5,1,3,3,6,2,1,1
24701,IT,1,6,2,4,1,3,2,1,1
24702,IT,2,6,2,4,1,0,2,1,1
24703,IT,2,5,2,3,2,5,2,1,1
24704,IT,2,3,4,3,2,6,2,1,1
24705,IT,2,5,88,8,2,5,2,1,1
24706,IT,2,6,4,3,2,2,2,1,1
24707,IT,1,6,3,3,1,2,2,1,1
24708,IT,1,4,3,3,2,6,2,1,1
24709,IT,1,3,2,3,3,3,2,1,1
24710,IT,1,6,2,3,2,8,2,1,1
24711,IT,2,2,1,2,3,8,2,1,1
24712,IT,1,4,2,1,2,7,2,1,1
24713,IT,1,3,1,3,2,5,2,1,1
24714,IT,1,4,3,3,2,1,2,1,1
24715,IT,2,6,5,3,1,10,2,1,1
24716,IT,1,6,3,3,2,0,2,1,1
24717,IT,1,4,3,4,4,7,2,1,1
24718,IT,1,4,2,3,3,1,2,2,2
24719,IT,1,2,2,3,3,5,2,1,1
24720,IT,2,4,1,3,1,1,2,1,1
24721,IT,1,5,1,3,3,5,2,1,1
24722,IT,1,7,4,4,2,1,2,1,1
24723,IT,2,4,1,3,2,1,2,1,1
24724,IT,2,3,4,1,3,6,2,1,1
24725,IT,2,3,4,2,2,6,2,1,1
24726,IT,1,4,2,3,2,3,2,1,1
24727,IT,1,4,4,3,1,0,2,1,1
24728,IT,1,2,1,2,2,0,8,1,1
24729,IT,1,4,0,3,2,1,2,1,1
24730,IT,2,4,3,3,2,6,2,1,1
24731,IT,1,6,3,5,2,0,1,1,1
24732,IT,2,4,1,3,2,4,2,1,1
24733,IT,1,7,2,3,2,77,2,1,1
24734,IT,1,6,4,3,1,8,2,1,1
24735,IT,1,5,1,3,3,0,2,2,1
24736,IT,2,6,3,3,1,4,2,2,2
24737,IT,2,4,4,3,2,7,2,1,1
24738,IT,1,2,1,2,2,2,2,1,1
24739,IT,2,6,3,3,1,6,1,2,2
24740,IT,2,6,3,1,3,5,2,1,1
24741,IT,2,6,4,3,2,77,2,1,1
24742,IT,2,5,2,2,2,10,2,1,1
24743,IT,1,4,2,3,2,6,2,1,1
24744,IT,2,4,1,3,4,8,2,1,1
24745,IT,1,88,3,3,2,0,2,1,1
24746,IT,1,5,2,2,1,2,2,1,1
24747,IT,2,2,1,1,3,8,2,1,1
24748,IT,2,2,1,3,3,8,2,1,1
24749,IT,1,4,4,3,2,88,2,1,1
24750,IT,1,6,1,3,1,2,2,1,1
24751,IT,1,4,3,3,2,6,2,1,1
24752,IT,1,6,2,4,1,5,2,1,1
24753,IT,1,3,1,2,3,5,2,1,1
24754,IT,1,5,2,3,2,2,2,1,1
24755,IT,1,4,1,3,1,6,2,1,2
24756,IT,2,5,2,2,3,8,2,1,1
24757,IT,1,2,1,3,2,6,2,1,1
24758,IT,1,5,4,4,1,5,2,1,1
24759,IT,2,6,4,4,1,6,2,1,1
24760,IT,1,3,1,3,2,6,2,1,1
24761,IT,2,5,1,2,1,5,2,1,1
24762,IT,1,5,3,3,3,4,1,1,1
24763,IT,2,5,2,2,1,5,2,1,1
24764,IT,1,4,4,2,2,6,2,1,1
24765,IT,2,6,1,2,1,0,1,1,1
24766,IT,1,3,1,3,3,4,1,1,1
24767,IT,1,5,2,3,3,0,2,1,1
24768,IT,2,4,2,3,1,5,2,1,1
24769,IT,2,3,2,3,1,10,2,1,1
24770,IT,2,2,1,3,4,10,2,1,1
24771,IT,1,6,1,3,1,2,2,1,1
24772,IT,1,4,0,2,4,7,2,1,1
24773,IT,2,4,2,3,2,7,2,1,1
24774,IT,2,4,4,3,2,5,2,1,1
24775,IT,2,4,4,3,3,10,2,1,1
24776,IT,1,2,1,2,2,7,2,1,1
24777,IT,2,6,3,3,1,2,2,1,1
24778,IT,2,7,4,3,2,8,2,1,1
24779,IT,2,6,3,3,2,2,2,1,1
24780,IT,1,7,4,3,1,0,2,1,1
24781,IT,1,5,3,2,3,7,2,1,1
24782,IT,2,6,4,3,1,6,2,1,1
24783,IT,1,3,2,3,2,3,2,1,1
24784,IT,1,6,3,3,2,4,2,1,1
24785,IT,2,7,3,3,2,5,2,1,1
24786,IT,2,6,3,3,1,7,2,2,2
24787,IT,1,5,3,3,1,2,2,1,1
24788,IT,2,5,1,3,1,3,2,2,2
24789,IT,2,6,2,4,1,6,2,1,1
24790,IT,1,5,0,1,3,8,2,1,1
24791,IT,2,4,1,1,3,7,2,1,1
24792,IT,1,2,1,3,3,5,2,1,1
24793,IT,2,4,4,3,2,8,2,1,1
24794,IT,2,6,2,4,2,4,2,1,1
24795,IT,1,7,4,3,2,6,2,2,2
24796,IT,1,6,2,3,2,6,2,1,1
24797,IT,1,7,3,3,2,0,2,1,1
24798,IT,1,4,2,3,2,8,1,2,2
24799,IT,2,4,4,2,1,3,2,1,1
24800,IT,1,4,3,3,1,6,2,1,1
24801,IT,2,4,3,3,2,6,2,2,2
24802,IT,1,1,0,1,2,4,2,1,1
24803,IT,1,6,1,3,1,7,1,2,2
24804,IT,1,5,2,3,2,2,2,1,1
24805,IT,1,4,0,3,2,2,2,1,1
24806,IT,2,4,5,3,1,1,1,1,2
24807,IT,1,4,5,3,2,7,2,1,1
24808,IT,2,4,1,3,2,6,2,1,1
24809,IT,2,6,2,3,3,8,2,1,2
24810,IT,2,4,2,2,1,8,2,1,1
24811,IT,2,4,1,3,1,6,2,1,1
24812,IT,2,4,4,2,7,0,2,1,1
24813,IT,2,4,2,3,3,8,2,1,1
24814,IT,2,6,4,4,2,6,1,1,1
24815,IT,2,5,3,3,2,7,2,1,1
24816,IT,2,5,2,3,1,3,2,1,1
24817,IT,1,6,4,3,2,2,2,1,1
24818,IT,1,1,1,3,2,10,2,1,1
24819,IT,2,6,2,3,3,3,2,1,1
24820,IT,1,5,1,1,1,5,2,2,2
24821,IT,1,6,4,3,1,9,2,1,1
24822,IT,2,4,1,3,3,7,2,1,1
24823,IT,2,5,1,3,2,1,2,1,1
24824,IT,2,7,4,3,1,7,2,1,1
24825,IT,2,2,3,2,3,4,2,1,1
24826,IT,1,5,3,3,2,7,2,1,1
24827,IT,1,5,1,3,2,2,2,1,1
24828,IT,1,1,0,3,2,10,2,1,1
24829,IT,2,4,2,3,2,7,2,1,1
24830,IT,2,5,3,3,1,3,2,2,1
24831,IT,2,4,1,3,2,6,2,1,1
24832,IT,2,6,2,3,2,7,2,1,1
24833,IT,2,4,2,8,2,7,2,1,1
24834,IT,2,4,1,3,2,88,2,1,1
24835,IT,1,7,6,4,2,5,2,1,1
24836,IT,2,4,2,4,2,5,1,1,1
24837,IT,2,5,3,3,1,6,2,1,1
24838,IT,2,7,4,2,4,8,2,1,1
24839,IT,1,5,3,3,2,6,2,1,1
24840,IT,1,7,1,5,1,4,2,1,1
24841,IT,1,2,1,2,2,3,2,2,2
24842,IT,2,5,2,3,1,2,2,1,1
24843,IT,2,6,2,2,1,8,2,1,1
24844,IT,2,2,2,2,2,6,2,1,1
24845,IT,1,6,3,4,1,5,2,1,1
24846,IT,2,4,2,2,3,1,2,1,1
24847,IT,1,2,0,1,1,0,7,7,7
24848,IT,1,2,1,3,2,4,2,1,1
24849,IT,2,3,4,3,2,6,2,1,1
24850,IT,2,4,3,4,2,7,2,1,1
24851,IT,1,4,2,2,4,6,2,1,1
24852,IT,1,5,3,3,2,88,2,1,1
24853,IT,2,4,0,3,2,7,2,1,1
24854,IT,2,2,1,1,3,8,2,1,1
24855,IT,1,4,2,3,3,7,2,1,1
24856,IT,2,5,3,3,1,5,2,1,1
24857,IT,2,6,4,2,3,5,1,1,1
24858,IT,1,6,4,3,2,5,2,1,1
24859,IT,1,2,2,3,2,6,2,1,1
24860,IT,2,7,3,3,1,5,2,1,1
24861,IT,2,4,3,3,2,4,2,1,1
24862,IT,1,2,2,2,3,5,2,1,1
24863,IT,2,1,2,1,3,2,2,1,1
24864,IT,1,6,2,3,1,6,2,1,1
24865,IT,2,4,2,3,2,0,2,1,1
24866,IT,1,5,1,3,2,0,2,1,1
24867,IT,1,6,1,3,1,6,2,1,1
24868,IT,1,4,1,3,3,8,2,1,1
24869,IT,2,4,0,2,3,9,2,1,1
24870,IT,2,6,4,3,1,6,2,1,1
24871,IT,2,6,2,3,3,8,2,1,1
24872,IT,1,4,1,4,2,5,2,1,1
24873,IT,2,5,2,3,1,7,2,1,1
24874,IT,1,5,1,3,1,5,2,1,1
24875,IT,1,5,4,3,3,0,2,1,1
24876,IT,2,2,1,2,3,8,2,1,1
24877,IT,1,2,3,2,4,8,2,1,1
24878,IT,1,6,4,3,1,2,2,1,1
24879,IT,1,1,0,2,3,4,2,1,1
24880,IT,1,6,3,3,1,7,2,1,1
24881,IT,2,5,0,2,3,6,2,1,1
24882,IT,2,4,3,3,2,6,2,1,1
24883,IT,2,5,3,3,2,7,2,1,1
24884,IT,2,3,2,3,2,4,2,1,1
24885,IT,1,4,2,4,2,6,2,1,1
24886,IT,2,6,4,3,2,7,2,1,1
24887,IT,1,6,4,2,2,6,2,1,1
24888,IT,1,2,2,3,2,5,2,1,1
24889,IT,1,4,1,4,2,6,2,1,1
24890,IT,2,4,2,3,3,7,2,1,1
24891,IT,1,6,3,4,1,7,2,1,1
24892,IT,2,5,4,3,2,8,2,1,1
24893,IT,2,6,3,2,3,8,2,1,1
24894,IT,2,5,3,2,4,10,2,1,1
24895,IT,1,4,1,3,3,9,2,1,1
24896,IT,2,6,4,4,2,88,2,1,1
24897,IT,1,4,4,5,2,5,2,1,1
24898,IT,1,7,2,3,3,3,2,1,1
24899,IT,1,5,2,3,3,3,2,1,1
24900,IT,1,4,2,3,2,7,2,1,1
24901,IT,2,4,3,3,1,9,2,1,1
24902,IT,2,6,4,3,1,4,1,1,1
24903,IT,2,2,3,3,2,5,2,1,1
24904,IT,1,4,2,3,2,0,2,1,1
24905,IT,2,6,3,3,1,1,2,1,1
24906,IT,2,4,1,1,1,0,2,1,1
24907,IT,1,4,4,3,3,7,2,1,1
24908,IT,1,6,2,3,2,6,2,1,1
24909,IT,2,5,3,3,2,6,2,1,1
24910,IT,2,2,2,1,3,8,2,1,1
24911,IT,1,6,2,4,3,7,2,1,1
24912,IT,2,4,1,3,2,6,2,1,1
24913,IT,2,3,3,3,2,8,2,1,1
24914,IT,2,5,2,2,2,7,2,1,1
24915,IT,2,4,2,3,3,8,2,1,1
24916,IT,2,6,4,4,2,5,2,1,1
24917,IT,1,4,1,3,2,8,2,1,1
24918,IT,2,6,3,2,3,4,2,1,1
24919,IT,2,7,4,3,1,4,2,1,1
24920,IT,1,5,2,2,2,6,2,1,1
24921,IT,1,5,1,4,2,6,2,1,1
24922,IT,2,4,3,3,2,2,2,1,1
24923,IT,2,7,2,2,4,10,2,1,1
24924,IT,1,4,2,2,2,8,2,1,1
24925,IT,1,2,0,3,3,3,2,1,1
24926,IT,1,3,3,2,2,7,2,1,1
24927,IT,1,4,4,3,2,7,2,1,1
24928,IT,2,4,1,3,2,0,2,1,1
24929,IT,2,2,0,1,2,3,2,1,1
24930,IT,2,2,0,1,2,1,2,1,1
24931,IT,1,4,1,3,3,3,1,1,1
24932,IT,2,6,3,3,1,5,2,1,1
24933,IT,1,6,3,3,3,4,2,1,1
24934,IT,2,7,3,3,3,6,2,1,1
24935,IT,2,2,2,2,2,7,2,1,1
24936,IT,1,2,1,7,4,3,2,1,1
24937,IT,2,4,1,3,1,3,2,1,2
24938,IT,1,4,6,3,1,5,2,1,1
24939,IT,1,4,1,3,1,5,2,1,1
24940,IT,2,4,2,3,2,77,2,2,2
24941,IT,2,3,2,3,4,10,2,1,1
24942,IT,1,5,2,3,2,5,2,1,1
24943,IT,2,5,1,3,3,8,2,1,1
24944,IT,2,7,3,3,2,7,2,1,1
24945,IT,1,5,1,3,2,1,2,1,1
24946,IT,2,4,2,3,3,7,2,1,1
24947,IT,1,5,3,4,1,7,2,1,1
24948,IT,1,6,3,3,1,3,2,1,1
24949,IT,2,4,1,1,3,8,2,1,1
24950,IT,2,3,1,1,2,10,2,2,2
24951,IT,1,7,1,3,2,2,2,1,1
24952,IT,2,6,3,4,2,6,2,1,1
24953,IT,1,6,4,4,2,8,2,1,1
24954,IT,2,2,5,2,3,8,2,1,1
24955,IT,1,4,3,3,2,6,2,1,1
24956,IT,2,3,3,3,2,6,2,1,1
24957,IT,2,4,2,3,1,10,2,1,1
24958,IT,1,4,4,3,2,1,2,1,1
24959,IT,1,7,2,4,2,4,2,1,1
24960,IT,1,3,4,3,2,7,2,1,1
24961,IT,2,5,3,3,3,3,2,1,1
24962,IT,2,4,4,4,1,7,2,1,1
